city,title,label
전라북도,대곡리암각화,0
경상북도,대곡사(의성),0
강원도,대관령 관광특구,0
강원도,대관령 눈꽃마을,0
강원도,대관령 삼양목장,0
강원도,대관령 양떼목장,0
강원도,대관령 옛길,0
강원도,대관령 하늘목장,0
강원도,대관령 황태덕장마을,0
경기도,대광사(성남),0
경상남도,대광사(창원),0
대구,대구 계산동성당,0
대구,대구 고모령비,0
대구,대구 구 동촌역사,0
대구,대구 근대골목,0
대구,대구 녹색에너지체험관,0
대구,대구 달성공원,0
대구,대구 달성습지,0
대구,대구 도동 측백나무 숲,0
대구,대구 방짜유기박물관,0
대구,대구 불로동 고분군,0
대구,대구 스파밸리,0
대구,대구 오토바이골목,0
대구,대구 옻골마을,0
대구,대구 중구 골목투어버스 (청라버스),0
대구,대구 진골목,0
대구,대구 평화시장 닭똥집 골목,0
대구,대구 하중도,0
대구,대구경북디자인센터,0
대구,대구광역시,0
대구,"대구도시철도차량기지 (월배, 안심)",0
대구,대구두류공원,0
대구,대구부수성비,0
대구,대구수목원,0
대구,대구시니어체험관,0
대구,대구시민안전테마파크,0
대구,대구앞산공원,0
대구,대구약령시 한의약박물관,0
대구,대구은행 금융박물관,0
대구,대구제일교회,0
대구,대구향교,0
경상남도,대국산성,0
강원도,대굴령마을,0
강원도,대금굴 (대이리 동굴지대),0
경상남도,대금산(거제),0
경기도,대금산(경기),0
경상남도,대기 농촌체험휴양마을,0
전라남도,대나무골 테마공원,0
충청남도,대난지도,0
경상남도,대도,0
대구,대동공장,0
경기도,대동법시행기념비,0
전라남도,대둔도,0
경상북도,대둔사(구미),0
경상북도,대둔사(칠곡),0
전라남도,대둔사계곡,0
충청남도,대둔산도립공원 (금산지역),0
충청남도,대둔산도립공원(논산),0
전라북도,대둔산도립공원(전북),0
전라북도,대둔산온천관광호텔(온천),0
충청남도,대둔산자연휴양림,0
충청남도,대련사,0
경상북도,대릉원(천마총),0
전라남도,대리칠충각,0
서울,대림동 차이나타운,0
전라남도,대마도,0
대구,대명공연문화거리,0
경상북도,대명리조트 경주아쿠아월드,0
충청북도,대명리조트 단양 아쿠아월드,0
강원도,대명리조트 델피노(설악) 아쿠아월드,0
전라북도,대명리조트 변산아쿠아월드,0
충청남도,대명리조트 천안,0
충청남도,대명리조트 천안 오션파크,0
경기도,대명포구 횟타운,0
서울,대모산공원,0
전라북도,대모암(순창),0
경상남도,대방마을,0
경상남도,대방진굴항,0
경기도,대법사,0
경상남도,대법사,0
부산,대변마을,0
경상북도,대보해수탕,0
전라북도,대복사(남원),0
경기도,대부도,0
경기도,대부도 방아머리 먹거리타운,0
경기도,대부도 종현마을,0
경기도,대부바다향기테마파크,0
경기도,대부산,0
경상북도,대비사(청도),0
충청남도,대산 현대오일뱅크,0
강원도,대산계곡,0
충청남도,대산공단,0
경상북도,대산사(청도),0
전라북도,대상 순창공장,0
부산,대선주조 기장공장,0
경기도,대성동 자유의 마을,0
경기도,대성리 국민관광지,0
대구,대성사(대구),0
서울,대성사(서울),0
경기도,대성사(여주),0
충청북도,대성사(옥천),0
충청북도,대성사(이원),0
강원도,대승령과 대승폭포,0
경상북도,대승사(문경),0
전라북도,대승서원,0
강원도,대승폭포,0
전라북도,대아관광농원,0
전라북도,대아수목원,0
전라북도,대아저수지(대아호),0
강원도,대안리느티나무,0
강원도,대암산,0
경상북도,대야산,0
경상북도,대야산 용추계곡,0
울산,대왕암 송림,0
울산,대왕암공원,0
울산,대운산,0
경상북도,대운암(청도),0
경기도,대원공원,0
서울,대원군별장,0
전라북도,대원사 용각부도,0
경상남도,대원사 (산청),0
경기도,대원사(가평),0
전라남도,대원사(보성),0
전라북도,대원사(완주),0
충청북도,대원사(충주),0
경상남도,대원사계곡,0
경상북도,대율리 송림,0
인천,대이작도,0
경상남도,대장경테마파크,0
부산,대저생태공원,0
경상북도,대적사(청도),0
대전,대전 계족산성,0
대전,대전 무수천하마을 [농촌전통테마],0
대전,대전 회덕 동춘당,0
대전,대전광역시,0
대전,대전교통문화연수원,0
대전,"대전도시철도공사 철도기지 및 역사 (판암기지, 갑천, 서대전네거리, 중구청역)",0
경상북도,대전사,0
대전,대전시민천문대,0
대전,대전엑스포과학공원,0
대전,대전역,0
대전,대전오월드,0
대전,대전전통나래관,0
전라남도,대전해수욕장,0
제주도,대정향교,0
전라북도,대제복구비,0
충청남도,대조사(부여),0
전라남도,대죽마을,0
강원도,대진 등대,0
경상북도,대진1리 어촌체험마을,0
강원도,대진1리해변,0
강원도,대진교강변 마을관리휴양지,0
강원도,대진마을,0
강원도,대진항,0
경상북도,대진해수욕장,0
충청남도,대천 레일바이크,0
충청남도,대천 짚트랙,0
충청남도,대천 필랜드,0
부산,대천천,0
충청남도,대천한내돌다리,0
충청남도,대천항,0
충청남도,대천해수욕장,0
충청북도,대청댐,0
대전,대청댐 물문화관,0
인천,대청도,0
대전,대청호,0
전라남도,대초마을,0
경상북도,"대탄,오보 해수욕장",0
강원도,대평낚시터,0
강원도,대평마을,0
강원도,대포마을,0
경상남도,대포서원,0
경기도,대포서원(김포),0
강원도,대포항,0
서울,대학로,0
인천,대한민국 수준원점,0
전라북도,대한민국술테마박물관,0
강원도,대한불교조계종 장명사(長明寺),0
인천,대한성공회 강화성당,0
서울,대한성공회 서울주교좌성당,0
충청북도,대한성공회 진천성당,0
서울,대한제국군 서울시가 전투지,0
전라남도,대한조선 홍보관 및 YARD,0
서울,대한항공,0
부산,대한항공 테크센터,0
부산,대항어촌체험마을,0
강원도,대화장터 가는길,0
전라남도,대황강출렁다리,0
대전,대흥동 문화예술의거리,0
충청남도,대흥동헌,0
충청북도,대흥사(진천),0
전라남도,대흥사(해남),0
충청남도,대흥향교,0
경기도,댕이골 전통음식거리,0
서울,더 스파 인 가든파이브,0
경기도,더그림,0
제주도,더마파크,0
경상북도,더케이경주호텔 스파온천,0
경기도,더핸드앤몰트,0
강원도,덕가산,0
경상북도,덕강서원,0
강원도,덕고마을,0
경상남도,덕곡서원,0
경상북도,덕구계곡,0
경상북도,덕구온천스파월드,0
경상남도,덕남서원,0
충청북도,덕동계곡,0
충청북도,덕동생태숲,0
경상남도,덕동해수욕장,0
전라남도,덕룡산,0
경상북도,덕림서원,0
경기도,덕봉서원,0
경상북도,덕사(청도),0
충청북도,덕산 농촌공동체연구소,0
전라북도,덕산계곡,0
강원도,덕산기계곡,0
충청남도,덕산도립공원,0
충청남도,덕산사(금산),0
경상북도,덕산서원,0
대구,덕산서원,0
경상남도,덕산서원,0
충청남도,덕산온천지구,0
강원도,덕산항,0
강원도,덕산해변,0
충청남도,덕산향교,0
경기도,덕소 정수장,0
경상북도,덕수공원,0
서울,덕수궁,0
서울,덕수궁 대한문,0
서울,덕수궁 돌담길,0
충청남도,덕숭산,0
경기도,덕암사(경기),0
전라북도,덕암서원,0
경상북도,덕암서원,0
전라남도,덕양사,0
전라남도,덕양서원,0
경기도,덕양서원,0
전라남도,덕양서원,0
경상북도,덕양서원,0
경상남도,덕연서원,0
경상남도,덕원서원,0
경상남도,덕유산국립공원(남덕유분소),0
전라북도,"덕유산국립공원(본소,적상분소)",0
전라북도,덕음암(남원),0
전라북도,덕재산,0
인천,덕적도,0
충청북도,덕주사 마애여래입상 (덕주사 마애불),0
충청북도,덕주사 약사여래입상,0
충청북도,덕주사(제천),0
전라북도,덕진공원,0
경상남도,덕천서원,0
경상북도,덕천서원,0
경상남도,덕천서원,0
충청북도,덕천서원,0
전라북도,덕천서원,0
경상남도,덕천서원,0
경상북도,덕천해수욕장,0
전라북도,덕태산,0
경기도,덕평공룡수목원,0
경기도,덕평자연휴게소,0
경상남도,덕포해수욕장,0
강원도,덕풍계곡,0
강원도,덕항산,0
전라남도,덕흥해수욕장,0
전라북도,데미샘,0
전라남도,도갑사,0
충청남도,도강영당,0
강원도,도경리역(삼척),0
전라북도,도계서원,0
경상북도,도계서원,0
경상남도,도계서원,0
경상북도,도계서원,0
강원도,도계유리마을,0
전라남도,도곡가족스파랜드,0
경상남도,도곡서원,0
대구,도곡재,0
경상북도,도구해수욕장,0
경상남도,도남관광지,0
경상북도,도남서원,0
경상남도,도남서원,0
경상남도,도남항 동방파제 등대 (연필등대),0
제주도,도너리오름,0
충청북도,도담삼봉,0
충청북도,도담삼봉 음악분수,0
경기도,도당공원,0
전라남도,도덕사(무안),0
경상북도,도덕암(경주),0
경상북도,도덕암(칠곡),0
전라북도,도덕폭포,0
경상북도,도동등대(행남등대),0
전라북도,도동서원(고창),0
경상북도,도동서원(김천),0
대구,도동서원(달성),0
경상북도,도동약수공원,0
경상북도,도동항,0
경기도,도드람산(저명산),0
경기도,도라산역,0
경기도,도라전망대,0
충청북도,도락산,0
충청남도,도령서당,0
전라남도,도룡마을,0
제주도,도리미오름,0
경상북도,도리사(구미),0
전라남도,도리산전망대,0
전라남도,도리포,0
충청남도,도림계곡,0
전라남도,도림사(곡성),0
광주,도림사(광주),0
전라남도,도림사계곡,0
충청북도,도마령,0
경기도,도마치계곡,0
충청북도,도명산,0
서울,도봉산,0
서울,도봉서원,0
경상남도,도봉서원,0
강원도,도사곡휴양림,0
서울,도산공원,0
전라북도,도산서당,0
경상북도,도산서원,0
경상남도,도산서원,0
대전,도산서원,0
전라북도,도산서원,0
경상북도,도산온천,0
서울,도선사(서울),0
전라남도,도선암(순천),0
대구,도성암,0
대구,도성암 3층석탑,0
경상남도,도성암(창녕),0
전라북도,도솔계곡(선운산),0
강원도,도솔산,0
강원도,도솔산 해병대전투전적지,0
강원도,도솔산지구전투비,0
전라북도,도솔암(고창),0
울산,도솔암(울산),0
경상남도,도심다원,0
서울,도안사,0
경상북도,도안서원,0
전라북도,도암서원,0
경상북도,도암서원,0
전라북도,도암서원,0
경상남도,도암서원,0
경상남도,도양서원,0
경상남도,도연서원,0
경기도,도예공방 들꽃마을,0
경기도,도예촌 쌀밥거리,0
전라남도,도원서원,0
경기도,도일봉,0
경기도,도자기엑스포조각공원,0
경상북도,도잠서원,0
전라남도,도장사(해남),0
경상남도,도장포어촌체험마을,0
경상남도,도장포유람선,0
충청남도,도정딸기마을,0
경상북도,도정서원,0
강원도,도직해변,0
경상남도,도천서원,0
경상북도,도천서원,0
전라남도,도초 시목해수욕장,0
전라남도,도초도,0
강원도,도피안사(철원),0
전라남도,독거도,0
충청남도,독대섬,0
경상북도,독도,0
경상북도,독도 등대,0
경상북도,독도전망대 케이블카,0
서울,독립관,0
서울,독립문,0
대구,독무재,0
충청남도,독산해수욕장(홀뫼해수욕장),0
전라남도,독상리석등,0
충청북도,독수리봉,0
경상북도,독용산성,0
경상남도,독일마을,0
제주도,돈내코,0
경기도,돌다리 곱창골목,0
전라남도,돌머리어촌체험마을,0
전라남도,돌머리해변,0
전라남도,돌산 평사리 고니도래지,0
전라남도,돌산갓 장터마을,0
전라남도,돌산공원,0
전라남도,돌산대교,0
전라남도,돌산도,0
전라남도,돌산향교,0
경상북도,돌할매(영천),0
강원도,동강,0
강원도,동강 어라연,0
강원도,동강 오토캠핑장,0
강원도,동강(영월),0
강원도,동강(정선),0
강원도,동강래프팅(평창),0
경상북도,동강서원,0
강원도,동강시스타CC,0
강원도,동강전망자연휴양림,0
강원도,동강카누캠프,0
전라남도,동거차도,0
전라남도,동고리 해수욕장,0
전라북도,동고사(전주),0
전라북도,동고산성,0
충청남도,동곡서원,0
제주도,동광리농촌체험마을,0
강원도,동구래마을,0
전라북도,동국사(군산),0
서울,동대문 문구완구거리,0
서울,동대문 패션타운 관광특구,0
서울,동대문디자인플라자(DDP),0
서울,동대문역사문화공원,0
강원도,동대산,0
경기도,동도사(용인),0
경기도,동두천 관광특구,0
경상북도,동락공원,0
경상북도,동락서원,0
전라북도,동락원,0
충청북도,동락전승비,0
충청북도,동래부사송상현충렬사(청주),0
부산,동래온천 노천족탕,0
부산,동래향교,0
경상남도,동림사(김해),0
경기도,동막골유원지,0
강원도,동명마을,0
강원도,동명서원,0
강원도,동명항,0
부산,동백공원,0
충청남도,동백꽃마을,0
제주도,동백동산,0
충청남도,동백정,0
전라남도,동복향교,0
충청북도,동부창고,0
경기도,동북공심돈,0
경상북도,동산계곡,0
경상남도,동산서당,0
경상북도,동산서원,0
대구,동산청라언덕,0
강원도,동산포해변,0
강원도,동산항,0
전라북도,동상운장산계곡,0
전라남도,동소우이도,0
강원도,동송저수지,0
제주도,동수악,0
서울,동십자각,0
경상북도,동악사(예천),0
전라남도,동악산 (곡성),0
강원도,동양원목오토캠핑장,0
경상남도,동의보감촌 (산청한방테마파크),0
대구,동인찜갈비골목,0
인천,동인천 삼치거리,0
충청남도,동작휴양소,0
충청남도,동절사,0
경기도,동주염전,0
전라북도,동죽서원,0
전라남도,동천석실,0
강원도,동촌리마을,0
대구,동촌유원지,0
울산,동축사,0
전라북도,동편제탯자리,0
경상남도,동피랑마을,0
전라북도,동학농민혁명 발상지,0
전라남도,동학농민혁명기념탑,0
충청남도,동학사(공주),0
충청남도,동학사계곡,0
강원도,동학혁명군전적지,0
경상남도,동해면 작은 구학포 공룡 화석지,0
강원도,동해무릉건강숲,0
강원도,동해바이오화력본부,0
경상북도,동해사(상주),0
강원도,동해신묘,0
강원도,동해안젓갈콤플렉스센터,0
강원도,동해종합운동장,0
강원도,동해항 여객터미널,0
강원도,동해향교,0
충청남도,동혈사,0
강원도,동호해변(양양),0
전라북도,동호해수욕장,0
제주도,동화 속으로 미로공원(세리월드),0
대구,동화사(대구),0
충청북도,동화사(충북),0
경상남도,동화어촌체험마을,0
강원도,동활계곡,0
경상남도,돝섬해상유원지,0
강원도,돼지문화원,0
전라북도,되재성당,0
전라남도,두계외갓집체험마을,0
경상남도,"두곡, 월포해수욕장",0
경상남도,두곡서원,0
전라북도,두곡서원,0
광주,두남제,0
전라북도,두남천,0
전라북도,두동교회 구본당,0
전라북도,두동편백나무숲,0
강원도,두루미 평화마을,0
전라남도,두륜산도립공원,0
전라남도,두륜산케이블카,0
경상남도,두릉서원,0
충청남도,두마신원재,0
제주도,두맹이골목,0
경기도,두메향기,0
경상남도,두무산(합천),0
경기도,두물머리 애벌레 생태학교,0
경상남도,두방사(두방암),0
강원도,두산분교캠핑장,0
인천,두산인프라코어 인천공장,0
경상남도,두산중공업 창원공장,0
전라북도,두승산,0
광주,두암사,0
전라북도,두암서원,0
충청남도,두여해수욕장,0
충청남도,두웅습지,0
강원도,두위봉,0
강원도,두타산,0
강원도,두타산,0
충청북도,두타산(충북),0
강원도,두타산성,0
강원도,두타산이승휴유허,0
강원도,두타연,0
강원도,두타연 평화누리길,0
경기도,두현리 석조삼존불입상,0
대전,둔산선사유적지,0
강원도,둔전계곡,0
충청북도,둔주봉,0
제주도,둔지봉,0
경상남도,둔철산,0
경기도,둔촌이집묘역,0
세종특별자치시,뒤웅박고을,0
전라남도,드라마촬영장,0
울산,드라마하우스,0
서울,드래곤힐스파(용산),0
인천,드림파크,0
전라남도,득량도,0
전라남도,득량역 추억의 거리,0
대구,들안길먹거리타운,0
전라남도,들풀미술학교,0
강원도,등광사,0
강원도,등대해변,0
광주,등림사,0
강원도,등명락가사(강릉),0
강원도,등명해변(등명해수욕장),0
강원도,등선폭포(삼악산),0
울산,등억온천단지,0
대구,디아크문화관,0
전라남도,디오션리조트 워터파크,0
서울,디지털 파빌리온,0
제주도,따라비 오름,0
강원도,딴산,0
서울,딸기가 좋아,0
경기도,딸기가 좋아 (파주 헤이리점),0
전라남도,땅끝관광지,0
전라남도,땅끝모노레일,0
전라남도,땅끝송호마을,0
경기도,또나따목장,0
강원도,뜨란솔 캠핑장,0
경기도,뜰안에농장,0
전라남도,띠밭넘어해변,0
서울,라끄리닉드 파리 스파,0
전라남도,라배도(나배도),0
경기도,라비돌리조트,0
서울,라온트래블스토리지,0
전라북도,라제통문,0
강원도,레이싱파크,0
서울,레일크루즈 해랑열차,0
부산,렛츠런파크 부산경남,0
경기도,렛츠런파크 서울,0
제주도,렛츠런파크 제주,0
전라북도,렛츠런팜 장수목장,0
서울,로렌스길,0
경상북도,로보라이프 뮤지엄,0
강원도,로하스파크&와카푸카,0
충청남도,롯데부여리조트,0
서울,롯데월드,0
서울,롯데월드 언더씨킹덤,0
서울,롯데월드타워 서울스카이,0
서울,롯데월드타워&롯데월드몰,0
서울,롯데제과 스위트팩토리,0
강원도,롯데주류 강릉소주공장,0
전라북도,롯데주류 군산공장,0
대전,롯데칠성음료 대전공장,0
경기도,롯데칠성음료 안성공장,0
경상남도,롯데칠성음료 양산공장,0
충청남도,롯데푸드 천안공장,0
충청남도,류방택천문기상과학관,0
경상남도,류의태약수터,0
부산,르노삼성자동차 부산공장,0
강원도,리빙스턴교,0
충청남도,리솜스파캐슬(천천향),0
충청남도,리솜오션캐슬 아쿠아월드,0
경기도,리치플러스 스파,0
경기도,리틀빅아이 자유숲놀이터,0
충청남도,마검포해수욕장,0
충청남도,마곡사 천연송림욕장,0
충청남도,마곡사(공주),0
강원도,마곡유원지,0
경상북도,마구령/고치령,0
충청북도,마그실관광농원,0
경상남도,마금산,0
경상남도,마금산원탕,0
인천,마니산 (강화),0
강원도,마대산,0
강원도,마대산장 캠핑장,0
제주도,마라도 등대,0
제주도,마라도(마라해양도립공원),0
제주도,마라도가는 여객선,0
제주도,마라도잠수함,0
전라남도,마량미항(마량항),0
서울,마로니에공원,0
강원도,마리나요트,0
강원도,마리소리골악기박물관,0
제주도,마린파크,0
전라남도,마복산,0
전라남도,마복산 목재문화체험장,0
대구,마비정 벽화마을,0
경상남도,마산 오동동 아구찜거리,0
경상남도,마산향교,0
강원도,마애여래좌상,0
경상북도,마우나오션리조트 스파,0
강원도,마의태자권역,0
전라북도,마이돈테마공원,0
전라북도,마이산 미로공원,0
전라북도,마이산 벚꽃길,0
전라북도,마이산 신제,0
전라북도,마이산 타포니지형,0
전라북도,마이산 탑사,0
전라북도,마이산 화엄굴,0
전라북도,마이산도립공원,0
전라북도,마이산홍삼족욕카페,0
경기도,마장저수지,0
충청북도,마차박물관,0
강원도,마차진해변,0
전라남도,마천목장군과 도깨비살,0
강원도,마평정수장 홍보관,0
서울,마포대교 야경,0
서울,마포전차종점 3·1운동 만세 시위지,0
부산,마하사(부산),0
전라남도,마한문화공원,0
강원도,막동계곡,0
전라북도,만경강,0
강원도,만경대,0
전라북도,만경향교,0
경상남도,만골관광농원,0
광주,만귀정,0
경기도,만기사(경기),0
충청남도,만대어촌체험마을,0
강원도,만덕사,0
전라남도,만덕산,0
전라북도,만덕산,0
전라북도,만돌갯벌체험학습장,0
충청북도,만동묘정비,0
충청남도,만드레 체험공방,0
충청북도,만뢰사,0
충청북도,만뢰산,0
충청남도,만리포해수욕장,0
강원도,만봉불화박물관,0
경상북도,만불사(영천),0
강원도,만산동계곡,0
경기도,만석거공원,0
전라북도,만석보지,0
전라북도,만석보혁파비,0
전라남도,만성리 검은모래해변,0
충청북도,만성사(문수암),0
충청북도,만수계곡,0
충청남도,만수산자연휴양림,0
경상남도,만어사,0
전라남도,만연사(화순),0
전라남도,만연산,0
전라남도,만연폭포,0
경상남도,만월당,0
서울,만월암(서울),0
경기도,만의사(화성),0
대전,만인산푸른학습원,0
전라북도,만일사(순창),0
제주도,만장굴 [유네스코 세계자연유산],0
경상북도,만장사(의성),0
전라남도,만재도,0
경상남도,만지도,0
전라북도,만취정,0
강원도,만항재,0
충청남도,만해 한용운선생 생가지,0
강원도,만해마을,0
서울,만해한용운심우장,0
경상남도,만화방초,0
전라북도,만화서원,0
경상북도,만휴정,0
전라북도,말도 등대,0
전라북도,말목장터와 감나무,0
강원도,망경사,0
경기도,망경암,0
전라남도,망금산 강강술래터,0
전라남도,망끝전망대,0
전라북도,망모당,0
경상북도,망미정 우송당,0
전라북도,망부상과 정읍사,0
경상남도,망산공원,0
경상남도,망산도·유주암·유주비각,0
강원도,망상 제2오토캠핑장,0
강원도,망상해변,0
인천,망양돈대,0
경상북도,망양정,0
경상북도,망양정해수욕장,0
대구,망우당공원,0
서울,망우산(서울),0
경상남도,망운산,0
경상남도,망운암(남해),0
서울,망원정지,0
경기도,망월사(경기),0
경기도,망월사(경기),0
경상북도,망월사(경주),0
경기도,망이산성,0
충청남도,망일사(서산),0
전라북도,망제동석불입상(대암석불),0
경상남도,망진산 봉수대,0
전라북도,망해사(김제),0
경기도,망해암,0
강원도,망향의 동산,0
강원도,망향의 동산(횡성),0
전라북도,매계서원,0
경상북도,매림서원,0
경상남도,매물도,0
경상남도,매미성,0
강원도,매봉산,0
강원도,매봉산풍력발전단지(바람의언덕)와 고랭지배추밭,0
강원도,매봉힐링쉼터 오토캠핑장,0
강원도,매산관광농원,0
경기도,매산리석불입상,0
경기도,매산서원,0
대구,매양서원,0
강원도,매월당김시습기념관,0
강원도,매월대폭포,0
경상북도,매일우유 경산공장,0
경기도,매일유업 평택공장,0
전라북도,매창공원,0
전라남도,매천사,0
경상북도,매학정일원,0
충청북도,매학폭포,0
강원도,매화마을 녹색길,0
강원도,매화마을(매호리마을),0
강원도,매화산(강원),0
경상남도,매화산(합천),0
부산,맥도생태공원,0
서울,맥아더 사령관 한강방어선 시찰지,0
대전,맥키스 컴퍼니,0
제주도,맥파이 브루어리,0
전라남도,맹골도,0
강원도,맹방 벚꽃길,0
강원도,맹방해변,0
경기도,맹산반딧불이자연학교,0
경기도,맹산생태학습원,0
충청북도,멍딩이마을,0
제주도,메이즈랜드,0
강원도,메이플비치골프,0
전라남도,메타세쿼이아길,0
강원도,메타세쿼이아길,0
전라남도,면앙정,0
충청남도,면천향교,0
강원도,멸공OP,0
강원도,명개리 열목어마을,0
전라남도,명곡서원,0
충청남도,명국삼장비,0
충청남도,명대골계곡,0
서울,명동,0
서울,명동 남대문 북창동 다동무교동 관광특구,0
전라남도,명량해협 울돌목,0
경상북도,명봉사(예천),0
경상남도,명사마을,0
경상남도,명사해수욕장,0
강원도,명성산,0
경기도,명성산,0
경기도,명성황후 생가,0
서울,명성황후 조난지,0
충청북도,명암산채건강마을,0
충청북도,명암유원지,0
제주도,명월대,0
경상북도,명인안동소주,0
충청남도,명종대왕태실및비,0
강원도,명주사(양양),0
강원도,명주사부도군,0
경기도,명지계곡,0
경기도,명지산군립공원,0
충청남도,명탄서원,0
강원도,명태덕장,0
강원도,명파해변,0
경상북도,명호서원,0
경상북도,명활산성,0
강원도,모곡레저타운,0
강원도,모곡밤벌유원지,0
제주도,모구리오름,0
경기도,모꼬지마을,0
충청남도,모덕사,0
전라북도,모덕사(김제),0
전라남도,모도,0
강원도,모둘자리 관광농원,0
전라남도,모래미 해변,0
강원도,모래시계공원,0
전라북도,모래재,0
경상남도,모리재,0
대구,모명재,0
전라남도,모사금해수욕장,0
경기도,모산목장,0
경상남도,모상개해수욕장,0
전라북도,모악산,0
전라북도,모악산도립공원,0
전라남도,모암마을 [산촌체험마을],0
경상북도,모운사(안동),0
충청남도,모원재,0
경상남도,모은암,0
제주도,모지오름,0
제주도,모충사,0
전라남도,모평마을,0
전라북도,모항어촌체험마을,0
전라북도,모항해수욕장,0
전라북도,모현동 부도,0
전라남도,모후산,0
충청북도,목계나루,0
경상남도,목계서원,0
경상북도,목계솔밭,0
충청북도,목계솔밭(충주),0
강원도,목공예 갤러리,0
충청북도,목담서원,0
울산,목도,0
충청북도,목도강변유원지,0
서울,목멱산봉수대터,0
충청남도,목애당,0
강원도,목우산,0
충청북도,목은영당,0
경상북도,목은이색기념관,0
강원도,목조문수동자좌상 복장유물,0
충청남도,목천향교,0
전라남도,목포 갓바위,0
전라남도,목포 관광특구,0
전라남도,목포 오포대,0
전라남도,목포시,0
전라남도,목포시사,0
강원도,몰운대(정선),0
경상남도,몽고정,0
경기도,몽골문화촌,0
충청남도,몽대포구,0
경기도,몽덕산,0
서울,몽마르뜨공원,0
충청남도,몽산리석가여래좌상,0
충청남도,몽산포해수욕장,0
서울,묘각사(서울),0
경상북도,묘각사(영천),0
대구,묘골마을,0
경기도,묘수사(수원),0
부산,묘심사(부산),0
전라남도,묘장영당,0
경기도,묘적사,0
광주,무각사,0
강원도,무궁화공원,0
서울,무궁화동산,0
충청남도,무궁화학습원(괴목정),0
충청북도,무극전적 국민관광지,0
전라북도,무녀도,0
인천,무덕정,0
전라남도,무등산,0
광주,무등산 주상절리대,0
광주,무등산국립공원,0
광주,무등산수박마을,0
전라남도,무등산편백자연휴양림(안양산자연휴양림),0
전라남도,무등암,0
광주,무등현대미술관,0
경기도,무량사(경기),0
충청남도,무량사(부여),0
전라남도,무령서원,0
강원도,무릉계곡 용추폭포(강원),0
강원도,무릉계곡(무릉계곡명승지),0
부산,무민사,0
경상남도,무민사(남해),0
전라북도,무병장수마을,0
경상남도,무봉사,0
경상남도,무산사,0
충청남도,무상사(계룡),0
경상북도,무섬 외나무다리,0
전라북도,무성서원,0
경상북도,무쇠달마을,0
제주도,무수천,0
강원도,무실배과수원길,0
서울,무악산 동봉수대 터,0
전라남도,무안 감풀마을 [농촌전통테마],0
전라남도,무안 도요지,0
전라남도,무안 박봉기 가옥,0
전라남도,무안 발산마을미륵당산,0
전라남도,무안 백련흑콩마을(두레미마을),0
전라남도,무안 식영정,0
전라남도,무안 용월리 백로와 왜가리 번식지,0
전라남도,무안 유교리고가,0
전라남도,무안 청천리 팽나무와 개서어나무 숲,0
전라남도,무안 하늘백련마을(백련지마을),0
전라남도,무안망운면의곰솔,0
경상북도,무안박씨무의공파종택,0
전라남도,무안향교,0
전라남도,무안황토갯벌랜드(구 무안생태갯벌센터),0
전라남도,무안회산백련지,0
충청북도,무암사,0
경기도,무양산성(무한성),0
광주,무양서원,0
전라남도,무열사(나주),0
경상북도,무원서원,0
전라남도,무위사,0
인천,무의 까치놀섬마을,0
인천,무의도,0
전라북도,무장향교,0
전라북도,무장향교 대성전,0
전라북도,무주 구천동 관광특구,0
전라북도,무주 구천동 33경,0
전라북도,무주 금척마을(금자마을),0
전라북도,무주 무풍승지마을,0
전라북도,무주 반디랜드,0
전라북도,무주 산골영화관,0
전라북도,무주 삼공리 반송,0
전라북도,무주 신풍령약수터,0
전라북도,무주 적상산성,0
전라북도,무주 지전마을 옛 담장,0
전라북도,무주 트리스쿨,0
전라북도,무주 호롱불마을,0
전라북도,무주구천동 월하탄 계곡,0
전라북도,무주국제화교육센터,0
전라북도,무주덕유산리조트,0
전라북도,무주덕유산리조트 야외노천탕&Pool,0
전라북도,무주리조트 관광곤도라,0
전라북도,무주머루와인동굴,0
전라북도,무주양수발전소,0
경기도,무주채폭포,0
전라북도,무주한풍루,0
전라북도,무주향교,0
경상남도,무지돌이마을,0
광주,무진고성지,0
충청남도,무진암(부여),0
경상남도,무진정(함안),0
충청남도,무창포 비체팰리스 스파,0
충청남도,무창포어촌체험마을,0
충청남도,무창포항,0
충청남도,무창포해수욕장,0
경상남도,무척산,0
경상남도,무척산관광예술원,0
인천,무태돈대,0
경상남도,무학산,0
경상북도,묵계서원,0
경상북도,묵계서원 및 안동김씨 묵계종택,0
충청북도,묵정서원,0
강원도,묵호 등대,0
강원도,묵호등대,0
강원도,묵호항,0
강원도,묵호항 울릉도 관광여객선,0
충청북도,문강유황온천,0
경상북도,문경 가은오픈세트장,0
경상북도,문경 관광특구,0
경상북도,문경 구 가은역,0
경상북도,문경 석탄박물관,0
경상북도,문경 오미자체험마을,0
경상북도,문경도예촌,0
경상북도,문경도자기박물관,0
경상북도,문경새재 오픈 세트장,0
경상북도,문경새재 오픈세트장,0
경상북도,문경새재 자연생태공원,0
충청북도,문경새재 3관문(조령관),0
경상북도,문경새재도립공원,0
경상북도,문경종합온천,0
경상북도,문경향교,0
경상북도,문경호스랜드,0
경상북도,문곡서원,0
전라북도,문덕봉,0
서울,문래예술공장 (문래동 창작촌),0
강원도,문배마을,0
경상북도,문산서원,0
제주도,문섬/섶섬/범섬/새섬,0
전라남도,문성암,0
